44639,1,fd00::212:4b00:615:a5ab,2191674,2191678,0,20400,20,0,1020,a6c1,421,165,-71,2019-05-2614:51:43,2019-05-2614:51:43,64
44638,1,fd00::212:4b00:615:a5dd,2191419,2191423,0,20380,20,0,1019,a6c1,441,185,-72,2019-05-2614:51:41,2019-05-2614:51:41,64
44637,1,fd00::212:4b00:615:a6c1,2191368,2191370,0,20420,20,0,1021,a662,256,128,-64,2019-05-2614:51:40,2019-05-2614:51:40,64
44636,1,fd00::212:4b00:615:a6dd,2190603,2190607,0,20420,20,0,1021,a6c1,526,270,-86,2019-05-2614:51:33,2019-05-2614:51:33,64
44635,1,fd00::212:4b00:615:a699,2190403,2190407,0,20400,20,0,1020,a6c1,402,139,-57,2019-05-2614:51:31,2019-05-2614:51:31,64
44634,1,fd00::212:4b00:615:a5ab,2189648,2189687,0,20380,20,0,1019,a6c1,458,202,-71,2019-05-2614:51:23,2019-05-2614:51:23,64
44633,1,fd00::212:4b00:615:a5dd,2189430,2189434,0,20360,20,0,1018,a6c1,448,192,-69,2019-05-2614:51:21,2019-05-2614:51:21,64
44632,1,fd00::212:4b00:615:a6c1,2189379,2189381,0,20400,20,0,1020,a662,256,128,-61,2019-05-2614:51:20,2019-05-2614:51:20,64
44631,1,fd00::212:4b00:615:a6dd,2188614,2188671,0,20400,20,0,1020,a6c1,515,259,-85,2019-05-2614:51:13,2019-05-2614:51:13,64
44630,1,fd00::212:4b00:615:a699,2188410,2188414,0,20380,20,0,1019,a6c1,403,147,-57,2019-05-2614:51:11,2019-05-2614:51:11,64
44629,1,fd00::212:4b00:615:a5ab,2187649,2187653,0,20360,20,0,1018,a6c1,475,219,-71,2019-05-2614:51:03,2019-05-2614:51:03,64
44628,1,fd00::212:4b00:615:a5dd,2187441,2187447,0,20340,20,0,1017,a6c1,451,195,-68,2019-05-2614:51:01,2019-05-2614:51:01,64
44627,1,fd00::212:4b00:615:a6c1,2187357,2187390,0,20380,20,0,1019,a662,256,128,-61,2019-05-2614:51:00,2019-05-2614:51:00,64
44626,1,fd00::212:4b00:615:a6dd,2186625,2186637,0,20380,20,0,1019,a6c1,517,261,-84,2019-05-2614:50:53,2019-05-2614:50:53,64
44625,1,fd00::212:4b00:615:a699,2186421,2186425,0,20360,20,0,1018,a6c1,417,161,-57,2019-05-2614:50:51,2019-05-2614:50:51,64
44624,1,fd00::212:4b00:615:a5ab,2185656,2185668,0,20340,20,0,1017,a6c1,466,206,-71,2019-05-2614:50:43,2019-05-2614:50:43,64
44623,1,fd00::212:4b00:615:a5dd,2185415,2185419,0,20320,20,0,1016,a6c1,481,221,-67,2019-05-2614:50:41,2019-05-2614:50:41,64
44622,1,fd00::212:4b00:615:a6c1,2185360,2185362,0,20360,20,0,1018,a662,256,128,-61,2019-05-2614:50:40,2019-05-2614:50:40,64
44621,1,fd00::212:4b00:615:a6dd,2184597,2184603,0,20360,20,0,1018,a6c1,525,265,-84,2019-05-2614:50:33,2019-05-2614:50:33,64
44620,1,fd00::212:4b00:615:a699,2184432,2184436,0,20340,20,0,1017,a6c1,409,149,-57,2019-05-2614:50:31,2019-05-2614:50:31,64
44619,1,fd00::212:4b00:615:a5ab,2183667,2183671,0,20320,20,0,1016,a6c1,449,184,-71,2019-05-2614:50:23,2019-05-2614:50:23,64
44618,1,fd00::212:4b00:615:a5dd,2183418,2183422,0,20300,20,0,1015,a6c1,470,205,-66,2019-05-2614:50:21,2019-05-2614:50:21,64
44617,1,fd00::212:4b00:615:a6c1,2183361,2183363,0,20340,20,0,1017,a662,265,137,-61,2019-05-2614:50:20,2019-05-2614:50:20,64
44616,1,fd00::212:4b00:615:a6dd,2182600,2182608,0,20340,20,0,1017,a6c1,482,221,-82,2019-05-2614:50:13,2019-05-2614:50:13,64
44615,1,fd00::212:4b00:615:a699,2182443,2182447,0,20320,20,0,1016,a6c1,393,132,-57,2019-05-2614:50:11,2019-05-2614:50:11,64
44614,1,fd00::212:4b00:615:a5ab,2181678,2181682,0,20300,20,0,1015,a6c1,467,195,-71,2019-05-2614:50:04,2019-05-2614:50:04,64
44612,1,fd00::212:4b00:615:a6c1,2181372,2181378,0,20320,20,0,1016,a662,256,128,-61,2019-05-2614:50:01,2019-05-2614:50:01,64
44613,1,fd00::212:4b00:615:a5dd,2181423,2181433,0,20280,20,0,1014,a6c1,416,160,-64,2019-05-2614:50:01,2019-05-2614:50:01,64
44611,1,fd00::212:4b00:615:a6dd,2180607,2180611,0,20320,20,0,1016,a6c1,448,187,-80,2019-05-2614:49:53,2019-05-2614:49:53,63
44610,1,fd00::212:4b00:615:a699,2180413,2180417,0,20300,20,0,1015,a6c1,395,137,-58,2019-05-2614:49:51,2019-05-2614:49:51,63
44609,1,fd00::212:4b00:615:a5ab,2179689,2179701,0,20280,20,0,1014,a6c1,460,199,-74,2019-05-2614:49:44,2019-05-2614:49:44,63
44607,1,fd00::212:4b00:615:a6c1,2179383,2179385,0,20300,20,0,1015,a662,261,133,-59,2019-05-2614:49:41,2019-05-2614:49:41,63
44608,1,fd00::212:4b00:615:a5dd,2179434,2179438,0,20260,20,0,1013,a6c1,443,182,-63,2019-05-2614:49:41,2019-05-2614:49:41,63
44606,1,fd00::212:4b00:615:a6dd,2178618,2178626,0,20300,20,0,1015,a6c1,463,188,-80,2019-05-2614:49:33,2019-05-2614:49:33,63
44605,1,fd00::212:4b00:615:a699,2178416,2178420,0,20280,20,0,1014,a6c1,420,145,-58,2019-05-2614:49:31,2019-05-2614:49:31,63
44604,1,fd00::212:4b00:615:a5ab,2177659,2177663,0,20260,20,0,1013,a6c1,470,214,-74,2019-05-2614:49:23,2019-05-2614:49:23,63
44602,1,fd00::212:4b00:615:a6c1,2177394,2177396,0,20280,20,0,1014,a662,256,128,-59,2019-05-2614:49:21,2019-05-2614:49:21,63
44603,1,fd00::212:4b00:615:a5dd,2177445,2177451,0,20240,20,0,1012,a6c1,442,186,-63,2019-05-2614:49:21,2019-05-2614:49:21,63
44601,1,fd00::212:4b00:615:a6dd,2176629,2176633,0,20280,20,0,1014,a6c1,457,201,-80,2019-05-2614:49:13,2019-05-2614:49:13,63
44600,1,fd00::212:4b00:615:a699,2176425,2176429,0,20260,20,0,1013,a6c1,388,132,-58,2019-05-2614:49:11,2019-05-2614:49:11,63
44599,1,fd00::212:4b00:615:a5ab,2175660,2175666,0,20240,20,0,1012,a6c1,504,248,-74,2019-05-2614:49:03,2019-05-2614:49:03,63
44597,1,fd00::212:4b00:615:a6c1,2175368,2175370,0,20260,20,0,1013,a662,260,132,-59,2019-05-2614:49:01,2019-05-2614:49:01,63
44598,1,fd00::212:4b00:615:a5dd,2175456,2175466,0,20220,20,0,1011,a6c1,462,187,-63,2019-05-2614:49:01,2019-05-2614:49:01,63
44596,1,fd00::212:4b00:615:a6dd,2174607,2174650,0,20260,20,0,1013,a6c1,476,208,-80,2019-05-2614:48:53,2019-05-2614:48:53,63
44595,1,fd00::212:4b00:615:a699,2174436,2174440,0,20240,20,0,1012,a6c1,419,135,-58,2019-05-2614:48:51,2019-05-2614:48:51,63
44594,1,fd00::212:4b00:615:a5ab,2173671,2173687,0,20220,20,0,1011,a6c1,511,227,-74,2019-05-2614:48:44,2019-05-2614:48:44,63
44592,1,fd00::212:4b00:615:a6c1,2173371,2173379,0,20240,20,0,1012,a662,279,151,-59,2019-05-2614:48:41,2019-05-2614:48:41,63
44593,1,fd00::212:4b00:615:a5dd,2173428,2173432,0,20200,20,0,1010,a6c1,510,226,-63,2019-05-2614:48:41,2019-05-2614:48:41,63
44591,1,fd00::212:4b00:615:a6dd,2172610,2172651,0,20240,20,0,1012,a6c1,513,235,-80,2019-05-2614:48:33,2019-05-2614:48:33,63
44590,1,fd00::212:4b00:615:a699,2172447,2172453,0,20220,20,0,1011,a6c1,419,141,-58,2019-05-2614:48:31,2019-05-2614:48:31,63
44589,1,fd00::212:4b00:615:a5ab,2171682,2171692,0,20200,20,0,1010,a6c1,469,188,-74,2019-05-2614:48:24,2019-05-2614:48:24,63
44587,1,fd00::212:4b00:615:a6c1,2171376,2171384,0,20220,20,0,1011,a662,269,141,-59,2019-05-2614:48:21,2019-05-2614:48:21,63
44588,1,fd00::212:4b00:615:a5dd,2171429,2171433,0,20180,20,0,1009,a6c1,462,202,-63,2019-05-2614:48:21,2019-05-2614:48:21,63
44586,1,fd00::212:4b00:615:a6dd,2170611,2170617,0,20220,20,0,1011,a6c1,537,277,-80,2019-05-2614:48:13,2019-05-2614:48:13,63
44585,1,fd00::212:4b00:615:a699,2170423,2170458,0,20200,20,0,1010,a6c1,411,151,-58,2019-05-2614:48:11,2019-05-2614:48:11,63
44584,1,fd00::212:4b00:615:a5ab,2169693,2169703,0,20180,20,0,1009,a6c1,446,190,-74,2019-05-2614:48:04,2019-05-2614:48:04,63
44582,1,fd00::212:4b00:615:a6c1,2169387,2169389,0,20200,20,0,1010,a662,275,147,-59,2019-05-2614:48:01,2019-05-2614:48:01,63
44583,1,fd00::212:4b00:615:a5dd,2169438,2169444,0,20160,20,0,1008,a6c1,443,187,-63,2019-05-2614:48:01,2019-05-2614:48:01,63
44581,1,fd00::212:4b00:615:a6dd,2168622,2168632,0,20200,20,0,1010,a6c1,538,282,-80,2019-05-2614:47:53,2019-05-2614:47:53,63
44580,1,fd00::212:4b00:615:a699,2168426,2168430,0,20180,20,0,1009,a6c1,424,168,-58,2019-05-2614:47:51,2019-05-2614:47:51,63
44579,1,fd00::212:4b00:615:a5ab,2167669,2167704,0,20160,20,0,1008,a6c1,440,173,-73,2019-05-2614:47:44,2019-05-2614:47:44,63
44578,1,fd00::212:4b00:615:a5dd,2167449,2167457,0,20140,20,0,1007,a6c1,455,188,-63,2019-05-2614:47:42,2019-05-2614:47:42,63
44577,1,fd00::212:4b00:615:a6c1,2167398,2167402,0,20180,20,0,1009,a662,261,133,-59,2019-05-2614:47:41,2019-05-2614:47:41,63
44576,1,fd00::212:4b00:615:a6dd,2166633,2166692,0,20180,20,0,1009,a6c1,526,270,-80,2019-05-2614:47:34,2019-05-2614:47:34,63
44575,1,fd00::212:4b00:615:a699,2166429,2166433,0,20160,20,0,1008,a6c1,424,168,-58,2019-05-2614:47:31,2019-05-2614:47:31,63
44574,1,fd00::212:4b00:615:a5ab,2165670,2165674,0,20140,20,0,1007,a6c1,447,191,-72,2019-05-2614:47:24,2019-05-2614:47:24,63
44573,1,fd00::212:4b00:615:a5dd,2165460,2165472,0,20120,20,0,1006,a6c1,417,161,-63,2019-05-2614:47:22,2019-05-2614:47:22,63
44572,1,fd00::212:4b00:615:a6c1,2165409,2165411,0,20160,20,0,1008,a662,256,128,-59,2019-05-2614:47:21,2019-05-2614:47:21,63
44571,1,fd00::212:4b00:615:a6dd,2164644,2164656,0,20160,20,0,1008,a6c1,538,281,-80,2019-05-2614:47:14,2019-05-2614:47:14,63
44570,1,fd00::212:4b00:615:a699,2164440,2164444,0,20140,20,0,1007,a6c1,420,164,-58,2019-05-2614:47:11,2019-05-2614:47:11,63
44569,1,fd00::212:4b00:615:a5ab,2163675,2163679,0,20120,20,0,1006,a6c1,458,201,-72,2019-05-2614:47:04,2019-05-2614:47:04,63
44568,1,fd00::212:4b00:615:a5dd,2163438,2163473,0,20100,20,0,1005,a6c1,431,174,-63,2019-05-2614:47:02,2019-05-2614:47:02,63
44567,1,fd00::212:4b00:615:a6c1,2163381,2163383,0,20140,20,0,1007,a662,256,128,-58,2019-05-2614:47:01,2019-05-2614:47:01,63
44566,1,fd00::212:4b00:615:a6dd,2162620,2162708,0,20140,20,0,1007,a6c1,506,250,-80,2019-05-2614:46:54,2019-05-2614:46:54,63
44565,1,fd00::212:4b00:615:a699,2162451,2162457,0,20120,20,0,1006,a6c1,408,152,-58,2019-05-2614:46:52,2019-05-2614:46:52,63
44564,1,fd00::212:4b00:615:a5ab,2161686,2161696,0,20100,20,0,1005,a6c1,428,172,-72,2019-05-2614:46:44,2019-05-2614:46:44,63
44562,1,fd00::212:4b00:615:a6c1,2161382,2161384,0,20120,20,0,1006,a662,256,128,-57,2019-05-2614:46:41,2019-05-2614:46:41,63
44563,1,fd00::212:4b00:615:a5dd,2161439,2161443,0,20080,20,0,1004,a6c1,429,173,-63,2019-05-2614:46:41,2019-05-2614:46:41,63
44561,1,fd00::212:4b00:615:a6dd,2160621,2160627,0,20120,20,0,1006,a6c1,497,239,-79,2019-05-2614:46:33,2019-05-2614:46:33,63
44560,1,fd00::212:4b00:615:a699,2160462,2160466,0,20100,20,0,1005,a6c1,428,170,-58,2019-05-2614:46:32,2019-05-2614:46:32,63
44559,1,fd00::212:4b00:615:a5ab,2159697,2159701,0,20080,20,0,1004,a6c1,473,201,-72,2019-05-2614:46:24,2019-05-2614:46:24,63
44558,1,fd00::212:4b00:615:a5dd,2159442,2159452,0,20060,20,0,1003,a6c1,453,181,-63,2019-05-2614:46:22,2019-05-2614:46:22,63
44557,1,fd00::212:4b00:615:a6c1,2159391,2159395,0,20100,20,0,1005,a662,272,144,-55,2019-05-2614:46:21,2019-05-2614:46:21,63
44556,1,fd00::212:4b00:615:a6dd,2158626,2158636,0,20100,20,0,1005,a6c1,457,199,-79,2019-05-2614:46:13,2019-05-2614:46:13,63
44555,1,fd00::212:4b00:615:a699,2158434,2158440,0,20080,20,0,1004,a6c1,428,172,-58,2019-05-2614:46:11,2019-05-2614:46:11,63
44554,1,fd00::212:4b00:615:a5ab,2157708,2157720,0,20060,20,0,1003,a6c1,464,208,-72,2019-05-2614:46:04,2019-05-2614:46:04,63
44553,1,fd00::212:4b00:615:a5dd,2157453,2157457,0,20040,20,0,1002,a6c1,459,203,-63,2019-05-2614:46:02,2019-05-2614:46:02,63
44552,1,fd00::212:4b00:615:a6c1,2157402,2157404,0,20080,20,0,1004,a662,265,137,-56,2019-05-2614:46:01,2019-05-2614:46:01,63
44551,1,fd00::212:4b00:615:a6dd,2156637,2156645,0,20080,20,0,1004,a6c1,447,191,-79,2019-05-2614:45:54,2019-05-2614:45:54,63
44550,1,fd00::212:4b00:615:a699,2156437,2156441,0,20060,20,0,1003,a6c1,457,201,-58,2019-05-2614:45:52,2019-05-2614:45:52,63
44549,1,fd00::212:4b00:615:a5ab,2155680,2155684,0,20040,20,0,1002,a6c1,404,148,-72,2019-05-2614:45:44,2019-05-2614:45:44,63
44548,1,fd00::212:4b00:615:a5dd,2155464,2155476,0,20020,20,0,1001,a6c1,470,214,-63,2019-05-2614:45:42,2019-05-2614:45:42,63
44547,1,fd00::212:4b00:615:a6c1,2155413,2155415,0,20060,20,0,1003,a662,256,128,-56,2019-05-2614:45:41,2019-05-2614:45:41,63
44546,1,fd00::212:4b00:615:a6dd,2154648,2154660,0,20060,20,0,1003,a6c1,435,179,-79,2019-05-2614:45:34,2019-05-2614:45:34,63
44545,1,fd00::212:4b00:615:a699,2154444,2154448,0,20040,20,0,1002,a6c1,478,222,-58,2019-05-2614:45:32,2019-05-2614:45:32,63
44544,1,fd00::212:4b00:615:a5ab,2153683,2153687,0,20020,20,0,1001,a6c1,419,163,-72,2019-05-2614:45:24,2019-05-2614:45:24,63
44543,1,fd00::212:4b00:615:a5dd,2153475,2153487,0,20000,20,0,1000,a6c1,482,226,-63,2019-05-2614:45:22,2019-05-2614:45:22,63
44542,1,fd00::212:4b00:615:a6c1,2153391,2153424,0,20040,20,0,1002,a662,256,128,-56,2019-05-2614:45:21,2019-05-2614:45:21,63
44541,1,fd00::212:4b00:615:a6dd,2152659,2152665,0,20040,20,0,1002,a6c1,438,178,-79,2019-05-2614:45:14,2019-05-2614:45:14,63
44540,1,fd00::212:4b00:615:a699,2152455,2152463,0,20020,20,0,1001,a6c1,416,156,-58,2019-05-2614:45:12,2019-05-2614:45:12,63
44539,1,fd00::212:4b00:615:a5ab,2151690,2151694,0,20000,20,0,1000,a6c1,467,187,-72,2019-05-2614:45:04,2019-05-2614:45:04,63
44538,1,fd00::212:4b00:615:a5dd,2151449,2151453,0,19980,20,0,999,a6c1,499,219,-63,2019-05-2614:45:02,2019-05-2614:45:02,63
44537,1,fd00::212:4b00:615:a6c1,2151392,2151394,0,20020,20,0,1001,a662,276,148,-56,2019-05-2614:45:01,2019-05-2614:45:01,63
44386,1,fd00::212:4b00:615:a6dd,2090694,2090700,0,19420,20,0,971,a6c1,485,220,-83,2019-05-2614:34:55,2019-05-2614:34:55,62
44385,1,fd00::212:4b00:615:a699,2090502,2090506,0,19400,20,0,970,a6c1,415,150,-63,2019-05-2614:34:53,2019-05-2614:34:53,62
44384,1,fd00::212:4b00:615:a5ab,2089776,2089780,0,19380,20,0,969,a6c1,384,128,-49,2019-05-2614:34:46,2019-05-2614:34:46,62
44382,1,fd00::212:4b00:615:a6c1,2089470,2089472,0,19400,20,0,970,a662,261,132,-67,2019-05-2614:34:43,2019-05-2614:34:43,62
44383,1,fd00::212:4b00:615:a5dd,2089521,2089531,0,19360,20,0,968,a6c1,463,198,-66,2019-05-2614:34:43,2019-05-2614:34:43,62
44381,1,fd00::212:4b00:615:a6dd,2088705,2088715,0,19400,20,0,970,a6c1,427,154,-83,2019-05-2614:34:35,2019-05-2614:34:35,62
44380,1,fd00::212:4b00:615:a699,2088503,2088507,0,19380,20,0,969,a6c1,432,159,-63,2019-05-2614:34:33,2019-05-2614:34:33,62
44379,1,fd00::212:4b00:615:a5ab,2087746,2087750,0,19360,20,0,968,a6c1,406,131,-49,2019-05-2614:34:26,2019-05-2614:34:26,62
44378,1,fd00::212:4b00:615:a5dd,2087532,2087544,0,19340,20,0,967,a6c1,451,195,-66,2019-05-2614:34:24,2019-05-2614:34:24,62
44377,1,fd00::212:4b00:615:a6c1,2087481,2087491,0,19380,20,0,969,a662,256,128,-67,2019-05-2614:34:23,2019-05-2614:34:23,62
44376,1,fd00::212:4b00:615:a6dd,2086716,2086720,0,19380,20,0,969,a6c1,421,165,-83,2019-05-2614:34:15,2019-05-2614:34:15,62
44375,1,fd00::212:4b00:615:a699,2086512,2086518,0,19360,20,0,968,a6c1,402,146,-63,2019-05-2614:34:13,2019-05-2614:34:13,62
44374,1,fd00::212:4b00:615:a5ab,2085749,2085753,0,19340,20,0,967,a6c1,389,133,-49,2019-05-2614:34:06,2019-05-2614:34:06,62
44373,1,fd00::212:4b00:615:a5dd,2085543,2085547,0,19320,20,0,966,a6c1,467,207,-66,2019-05-2614:34:04,2019-05-2614:34:04,62
44372,1,fd00::212:4b00:615:a6c1,2085457,2085459,0,19360,20,0,968,a662,256,128,-67,2019-05-2614:34:03,2019-05-2614:34:03,62
44371,1,fd00::212:4b00:615:a6dd,2084727,2084739,0,19360,20,0,968,a6c1,409,149,-83,2019-05-2614:33:56,2019-05-2614:33:56,62
44370,1,fd00::212:4b00:615:a699,2084523,2084527,0,19340,20,0,967,a6c1,410,150,-63,2019-05-2614:33:54,2019-05-2614:33:54,62
44369,1,fd00::212:4b00:615:a5ab,2083758,2083762,0,19320,20,0,966,a6c1,402,137,-49,2019-05-2614:33:46,2019-05-2614:33:46,62
44367,1,fd00::212:4b00:615:a6c1,2083458,2083462,0,19340,20,0,967,a662,265,137,-67,2019-05-2614:33:43,2019-05-2614:33:43,62
44368,1,fd00::212:4b00:615:a5dd,2083515,2083519,0,19300,20,0,965,a6c1,482,212,-66,2019-05-2614:33:43,2019-05-2614:33:43,62
44366,1,fd00::212:4b00:615:a6dd,2082699,2082703,0,19340,20,0,967,a6c1,403,132,-83,2019-05-2614:33:35,2019-05-2614:33:35,62
44365,1,fd00::212:4b00:615:a699,2082534,2082538,0,19320,20,0,966,a6c1,430,159,-63,2019-05-2614:33:34,2019-05-2614:33:34,62
44364,1,fd00::212:4b00:615:a5ab,2081769,2081781,0,19300,20,0,965,a6c1,404,141,-49,2019-05-2614:33:26,2019-05-2614:33:26,62
44363,1,fd00::212:4b00:615:a5dd,2081516,2081522,0,19280,20,0,964,a6c1,490,219,-66,2019-05-2614:33:24,2019-05-2614:33:24,62
44362,1,fd00::212:4b00:615:a6c1,2081463,2081465,0,19320,20,0,966,a662,267,139,-67,2019-05-2614:33:23,2019-05-2614:33:23,62
44361,1,fd00::212:4b00:615:a6dd,2080700,2080704,0,19320,20,0,966,a6c1,404,133,-83,2019-05-2614:33:15,2019-05-2614:33:15,62
44360,1,fd00::212:4b00:615:a699,2080512,2080547,0,19300,20,0,965,a6c1,436,165,-63,2019-05-2614:33:14,2019-05-2614:33:14,62
44359,1,fd00::212:4b00:615:a5ab,2079780,2079784,0,19280,20,0,964,a6c1,429,151,-49,2019-05-2614:33:06,2019-05-2614:33:06,62
44358,1,fd00::212:4b00:615:a5dd,2079525,2079539,0,19260,20,0,963,a6c1,461,183,-66,2019-05-2614:33:04,2019-05-2614:33:04,62
44357,1,fd00::212:4b00:615:a6c1,2079474,2079476,0,19300,20,0,965,a662,274,146,-67,2019-05-2614:33:03,2019-05-2614:33:03,62
44356,1,fd00::212:4b00:615:a6dd,2078709,2078713,0,19300,20,0,965,a6c1,412,139,-83,2019-05-2614:32:55,2019-05-2614:32:55,62
44355,1,fd00::212:4b00:615:a699,2078513,2078523,0,19280,20,0,964,a6c1,433,160,-63,2019-05-2614:32:54,2019-05-2614:32:54,62
44354,1,fd00::212:4b00:615:a5ab,2077756,2077791,0,19260,20,0,963,a6c1,408,135,-49,2019-05-2614:32:46,2019-05-2614:32:46,62
44353,1,fd00::212:4b00:615:a5dd,2077536,2077548,0,19240,20,0,962,a6c1,455,182,-66,2019-05-2614:32:44,2019-05-2614:32:44,62
44352,1,fd00::212:4b00:615:a6c1,2077485,2077487,0,19280,20,0,964,a662,273,145,-67,2019-05-2614:32:43,2019-05-2614:32:43,62
44351,1,fd00::212:4b00:615:a6dd,2076720,2076724,0,19280,20,0,964,a6c1,427,142,-83,2019-05-2614:32:36,2019-05-2614:32:36,62
44350,1,fd00::212:4b00:615:a699,2076516,2076520,0,19260,20,0,963,a6c1,451,166,-63,2019-05-2614:32:34,2019-05-2614:32:34,62
44349,1,fd00::212:4b00:615:a5ab,2075759,2075769,0,19240,20,0,962,a6c1,411,137,-49,2019-05-2614:32:26,2019-05-2614:32:26,62
44348,1,fd00::212:4b00:615:a5dd,2075547,2075555,0,19220,20,0,961,a6c1,443,169,-66,2019-05-2614:32:24,2019-05-2614:32:24,62
44347,1,fd00::212:4b00:615:a6c1,2075496,2075498,0,19260,20,0,963,a662,274,146,-67,2019-05-2614:32:23,2019-05-2614:32:23,62
44346,1,fd00::212:4b00:615:a6dd,2074731,2074735,0,19260,20,0,963,a6c1,421,148,-83,2019-05-2614:32:16,2019-05-2614:32:16,62
44345,1,fd00::212:4b00:615:a699,2074527,2074531,0,19240,20,0,962,a6c1,445,182,-63,2019-05-2614:32:14,2019-05-2614:32:14,62
44344,1,fd00::212:4b00:615:a5ab,2073762,2073768,0,19220,20,0,961,a6c1,406,141,-49,2019-05-2614:32:06,2019-05-2614:32:06,62
44343,1,fd00::212:4b00:615:a5dd,2073525,2073560,0,19200,20,0,960,a6c1,444,165,-65,2019-05-2614:32:04,2019-05-2614:32:04,62
44342,1,fd00::212:4b00:615:a6c1,2073468,2073470,0,19240,20,0,962,a662,277,149,-67,2019-05-2614:32:03,2019-05-2614:32:03,62
44341,1,fd00::212:4b00:615:a6dd,2072707,2072742,0,19240,20,0,962,a6c1,436,157,-83,2019-05-2614:31:56,2019-05-2614:31:56,62
44340,1,fd00::212:4b00:615:a699,2072538,2072544,0,19220,20,0,961,a6c1,449,170,-63,2019-05-2614:31:54,2019-05-2614:31:54,62
44339,1,fd00::212:4b00:615:a5ab,2071773,2071777,0,19200,20,0,960,a6c1,426,147,-49,2019-05-2614:31:46,2019-05-2614:31:46,62
44338,1,fd00::212:4b00:615:a5dd,2071526,2071532,0,19180,20,0,959,a6c1,451,172,-65,2019-05-2614:31:44,2019-05-2614:31:44,62
44337,1,fd00::212:4b00:615:a6c1,2071471,2071473,0,19220,20,0,961,a662,279,151,-67,2019-05-2614:31:43,2019-05-2614:31:43,62
44336,1,fd00::212:4b00:615:a6dd,2070710,2070714,0,19220,20,0,961,a6c1,452,163,-83,2019-05-2614:31:36,2019-05-2614:31:36,62
44335,1,fd00::212:4b00:615:a699,2070549,2070555,0,19200,20,0,960,a6c1,444,155,-63,2019-05-2614:31:34,2019-05-2614:31:34,62
44334,1,fd00::212:4b00:615:a5ab,2069784,2069794,0,19180,20,0,959,a6c1,399,128,-49,2019-05-2614:31:26,2019-05-2614:31:26,62
44333,1,fd00::212:4b00:615:a5dd,2069529,2069533,0,19160,20,0,958,a6c1,461,190,-65,2019-05-2614:31:24,2019-05-2614:31:24,62
44332,1,fd00::212:4b00:615:a6c1,2069478,2069480,0,19200,20,0,960,a662,271,143,-67,2019-05-2614:31:23,2019-05-2614:31:23,62
44331,1,fd00::212:4b00:615:a6dd,2068713,2068717,0,19200,20,0,960,a6c1,429,156,-83,2019-05-2614:31:16,2019-05-2614:31:16,62
44330,1,fd00::212:4b00:615:a699,2068523,2068527,0,19180,20,0,959,a6c1,453,173,-64,2019-05-2614:31:14,2019-05-2614:31:14,62
44329,1,fd00::212:4b00:615:a5ab,2067795,2067799,0,19160,20,0,958,a6c1,396,128,-49,2019-05-2614:31:07,2019-05-2614:31:07,62
44327,1,fd00::212:4b00:615:a6c1,2067489,2067544,0,19180,20,0,959,a662,262,133,-68,2019-05-2614:31:04,2019-05-2614:31:04,62
44328,1,fd00::212:4b00:615:a5dd,2067540,2067548,0,19140,20,0,957,a6c1,472,204,-65,2019-05-2614:31:04,2019-05-2614:31:04,62
44326,1,fd00::212:4b00:615:a6dd,2066724,2066728,0,19180,20,0,959,a6c1,455,186,-83,2019-05-2614:30:56,2019-05-2614:30:56,62
44325,1,fd00::212:4b00:615:a699,2066526,2066538,0,19160,20,0,958,a6c1,424,150,-64,2019-05-2614:30:54,2019-05-2614:30:54,62
44324,1,fd00::212:4b00:615:a5ab,2065767,2065773,0,19140,20,0,957,a6c1,385,128,-49,2019-05-2614:30:46,2019-05-2614:30:46,62
44322,1,fd00::212:4b00:615:a6c1,2065500,2065506,0,19160,20,0,958,a662,256,128,-68,2019-05-2614:30:44,2019-05-2614:30:44,62
44323,1,fd00::212:4b00:615:a5dd,2065551,2065555,0,19120,20,0,956,a6c1,436,169,-65,2019-05-2614:30:44,2019-05-2614:30:44,62
44321,1,fd00::212:4b00:615:a6dd,2064735,2064747,0,19160,20,0,958,a6c1,454,187,-83,2019-05-2614:30:36,2019-05-2614:30:36,62
44320,1,fd00::212:4b00:615:a699,2064531,2064535,0,19140,20,0,957,a6c1,433,166,-64,2019-05-2614:30:34,2019-05-2614:30:34,62
44319,1,fd00::212:4b00:615:a5ab,2063770,2063774,0,19120,20,0,956,a6c1,393,128,-49,2019-05-2614:30:26,2019-05-2614:30:26,62
44318,1,fd00::212:4b00:615:a5dd,2063562,2063566,0,19100,20,0,955,a6c1,392,135,-64,2019-05-2614:30:24,2019-05-2614:30:24,62
44317,1,fd00::212:4b00:615:a6c1,2063478,2063511,0,19140,20,0,957,a662,270,142,-69,2019-05-2614:30:23,2019-05-2614:30:23,62
44316,1,fd00::212:4b00:615:a6dd,2062746,2062752,0,19140,20,0,957,a6c1,445,184,-83,2019-05-2614:30:16,2019-05-2614:30:16,62
44315,1,fd00::212:4b00:615:a699,2062542,2062546,0,19120,20,0,956,a6c1,433,161,-67,2019-05-2614:30:14,2019-05-2614:30:14,62
44314,1,fd00::212:4b00:615:a5ab,2061777,2061781,0,19100,20,0,955,a6c1,400,128,-49,2019-05-2614:30:06,2019-05-2614:30:06,62
44313,1,fd00::212:4b00:615:a5dd,2061536,2061540,0,19080,20,0,954,a6c1,411,139,-63,2019-05-2614:30:04,2019-05-2614:30:04,62
