32699,1,fd00::212:4b00:615:a5dd,3065559,3065563,0,30820,20,0,1541,a6c1,415,130,-55,2019-03-2908:54:56,2019-03-2908:54:56,2,63
32698,1,fd00::212:4b00:615:a6dd,3065355,3065361,0,30780,20,0,1539,a6c1,487,190,-90,2019-03-2908:54:54,2019-03-2908:54:54,2,63
32697,1,fd00::212:4b00:615:a6c1,3065100,3065108,0,30700,20,0,1535,a662,280,152,-65,2019-03-2908:54:52,2019-03-2908:54:52,2,63
32696,1,fd00::212:4b00:615:a5ab,3064845,3064849,0,30640,20,0,1532,a6c1,413,138,-69,2019-03-2908:54:49,2019-03-2908:54:49,2,63
32695,1,fd00::212:4b00:615:a5dd,3063570,3063580,0,30800,20,0,1540,a6c1,393,132,-55,2019-03-2908:54:36,2019-03-2908:54:36,2,63
32694,1,fd00::212:4b00:615:a6dd,3063327,3063331,0,30760,20,0,1538,a6c1,495,216,-90,2019-03-2908:54:34,2019-03-2908:54:34,2,63
32693,1,fd00::212:4b00:615:a6c1,3063074,3063078,0,30680,20,0,1534,a662,269,139,-65,2019-03-2908:54:31,2019-03-2908:54:31,2,63
32692,1,fd00::212:4b00:615:a5ab,3062815,3062819,0,30620,20,0,1531,a6c1,422,143,-69,2019-03-2908:54:29,2019-03-2908:54:29,2,63
32691,1,fd00::212:4b00:615:a5dd,3061540,3061544,0,30780,20,0,1539,a6c1,397,137,-55,2019-03-2908:54:16,2019-03-2908:54:16,2,63
32690,1,fd00::212:4b00:615:a6dd,3061328,3061334,0,30740,20,0,1537,a6c1,467,207,-90,2019-03-2908:54:14,2019-03-2908:54:14,2,63
32689,1,fd00::212:4b00:615:a6c1,3061077,3061079,0,30660,20,0,1533,a662,260,132,-65,2019-03-2908:54:11,2019-03-2908:54:11,2,63
32688,1,fd00::212:4b00:615:a5ab,3060818,3060822,0,30600,20,0,1530,a6c1,430,160,-69,2019-03-2908:54:09,2019-03-2908:54:09,2,63
32687,1,fd00::212:4b00:615:a5dd,3059543,3059547,0,30760,20,0,1538,a6c1,411,147,-55,2019-03-2908:53:56,2019-03-2908:53:56,2,63
32686,1,fd00::212:4b00:615:a6dd,3059337,3059341,0,30720,20,0,1536,a6c1,495,231,-90,2019-03-2908:53:54,2019-03-2908:53:54,2,63
32685,1,fd00::212:4b00:615:a6c1,3059082,3059086,0,30640,20,0,1532,a662,264,136,-65,2019-03-2908:53:51,2019-03-2908:53:51,2,63
32684,1,fd00::212:4b00:615:a5ab,3058827,3058833,0,30580,20,0,1529,a6c1,447,181,-69,2019-03-2908:53:49,2019-03-2908:53:49,2,63
32683,1,fd00::212:4b00:615:a5dd,3057552,3057556,0,30740,20,0,1537,a6c1,439,156,-55,2019-03-2908:53:36,2019-03-2908:53:36,2,63
32682,1,fd00::212:4b00:615:a6dd,3057348,3057352,0,30700,20,0,1535,a6c1,461,200,-90,2019-03-2908:53:34,2019-03-2908:53:34,2,63
32681,1,fd00::212:4b00:615:a6c1,3057093,3057097,0,30620,20,0,1531,a662,272,144,-65,2019-03-2908:53:32,2019-03-2908:53:32,2,63
32680,1,fd00::212:4b00:615:a5ab,3056838,3056844,0,30560,20,0,1528,a6c1,441,180,-69,2019-03-2908:53:29,2019-03-2908:53:29,2,63
32679,1,fd00::212:4b00:615:a5dd,3055563,3055567,0,30720,20,0,1536,a6c1,442,174,-55,2019-03-2908:53:16,2019-03-2908:53:16,2,63
32678,1,fd00::212:4b00:615:a6dd,3055359,3055363,0,30680,20,0,1534,a6c1,435,167,-90,2019-03-2908:53:14,2019-03-2908:53:14,2,63
32677,1,fd00::212:4b00:615:a6c1,3055104,3055106,0,30600,20,0,1530,a662,271,143,-65,2019-03-2908:53:12,2019-03-2908:53:12,2,63
32676,1,fd00::212:4b00:615:a5ab,3054849,3054853,0,30540,20,0,1527,a6c1,503,215,-69,2019-03-2908:53:09,2019-03-2908:53:09,2,63
